Item_Identifier,Outlet_Identifier,results
DRG49,OUT049,5232.638033128767
NCG06,OUT045,3921.8480455540357
DRC36,OUT045,2806.076025611359
FDV21,OUT019,535.191835258118
FDB53,OUT046,3031.2523925051396
DRP47,OUT019,549.0696481889812
FDA14,OUT013,2148.2418177472446
DRC24,OUT035,2644.361040920877
FDW21,OUT018,1271.6447754808037
NCH29,OUT046,1874.0522063425508
FDU58,OUT013,3356.7324208520226
FDY27,OUT017,2456.33571029692
FDV56,OUT035,1506.9703794905952
FDT59,OUT046,4330.728640759525
FDB23,OUT046,3107.897668726846
FDR49,OUT045,753.4765879998331
FDB03,OUT010,588.5485321659885
FDN39,OUT045,2707.24709780744
FDX02,OUT027,5464.7941010064815
FDQ16,OUT027,2524.1454975089614
FDU35,OUT018,1504.0980410444338
NCT29,OUT013,1793.673902209531
FDZ27,OUT046,812.8425325306133
FDN57,OUT017,2278.644168017305
FDA03,OUT018,2122.5082457127282
FDZ36,OUT045,3296.5398451632386
NCU05,OUT013,1295.8007916250544
FDT39,OUT018,1811.0921236037336
FDK60,OUT017,1593.9071536202298
FDZ25,OUT017,2980.2951230875387
FDG12,OUT046,2389.767770806779
DRB01,OUT019,439.7499402949366
NCC43,OUT027,5734.701935262435
FDX13,OUT019,520.1312068961461
FDM22,OUT049,850.636056294299
FDJ03,OUT027,1505.0753197165461
FDU14,OUT018,3646.2937980159713
FDB33,OUT010,463.7109830232699
FDP27,OUT046,3351.8888916460146
FDO38,OUT010,178.49686327280125
FDE28,OUT027,6311.937305606761
FDO27,OUT035,1369.2664134944678
DRL23,OUT027,2318.9400607619928
FDS28,OUT046,971.2031893318726
FDX24,OUT013,1394.255994114815
FDZ02,OUT035,1325.202929258886
FDL46,OUT045,1778.6436006482882
FDS60,OUT027,4778.701163596719
NCO06,OUT017,507.6066665274431
FDO16,OUT035,1742.9902927659662
FDC60,OUT049,1709.8284210644167
FDA48,OUT018,3886.090445973221
FDZ36,OUT027,4886.751116979627
FDK27,OUT045,1905.4187559675622
FDW23,OUT018,430.1590874117608
FDM14,OUT018,1468.265579645802
FDM14,OUT013,1592.452764177863
FDW60,OUT018,2023.9096418530767
FDE21,OUT013,1806.7931731946776
NCM42,OUT035,1713.1714809012794
FDY59,OUT010,197.94438861796843
DRI49,OUT049,1334.0083520549786
FDT28,OUT019,266.0730384691365
FDQ22,OUT018,563.8830560414801
FDR60,OUT049,1031.514741982458
FDC50,OUT019,273.9649043625017
FDV24,OUT013,2204.1417764434677
DRF48,OUT010,563.564777783428
FDQ47,OUT046,648.1990080229634
DRN36,OUT049,1506.7636197984089
NCY06,OUT035,1955.8320457438654
FDE52,OUT035,1397.9257634532944
NCB54,OUT045,1728.1463817348192
NCF31,OUT035,2369.758892557557
FDJ08,OUT027,4656.052764860761
NCC07,OUT017,1660.863352764416
NCD19,OUT027,1428.721082869327
FDL46,OUT049,1857.667626851551
FDM20,OUT045,4439.242478863439
NCI06,OUT010,414.87177805442155
DRM11,OUT035,4487.275482574279
NCH07,OUT018,2374.677453574634
FDS23,OUT013,2255.8863789144857
FDO49,OUT018,666.7001572071198
FDS35,OUT049,950.0021622847727
DRK39,OUT045,1591.2638516563127
DRI39,OUT049,819.9813916462945
FDV04,OUT017,1980.9598911335781
NCN14,OUT035,2936.648120530079
FDH08,OUT013,3900.3823868264594
FDS20,OUT046,3375.696360470106
FDV40,OUT049,1080.7653713724255
FDZ48,OUT010,211.2297760324488
FDS24,OUT027,2437.553777460272
FDK44,OUT049,2247.239544684332
FDS48,OUT045,2610.7820140281865
FDK26,OUT010,831.6420160489256
FDD23,OUT045,3794.4835923255546
NCH54,OUT017,3070.7458284371396
NCP14,OUT010,219.26856791326253
FDM60,OUT010,63.59691484772156
FDV24,OUT017,2253.9688759412984
FDH08,OUT018,3286.9232245335656
FDS12,OUT027,3520.4830372835563
FDR39,OUT027,4505.307712122006
FDP12,OUT027,962.9088477421153
DRF60,OUT027,5480.661252788466
FDC09,OUT035,1631.5802830038697
FDF50,OUT018,3254.4543589397817
FDG28,OUT035,3762.2311212712593
NCE19,OUT017,860.8608124874665
NCM53,OUT010,270.166325821102
NCN18,OUT049,1567.062222779439
FDF32,OUT035,2958.8913123104126
FDF11,OUT013,3466.249287967544
DRI59,OUT049,3904.4588721504056
NCG54,OUT035,2878.9999473656862
FDM44,OUT046,1521.7331493185081
FDT57,OUT018,2118.307352417159
FDV24,OUT046,2157.05202193262
FDI50,OUT019,532.2157134596732
FDS09,OUT035,779.9272236654963
NCC31,OUT027,3611.842982942589
FDQ07,OUT019,603.0079309551232
FDC22,OUT017,3278.8124836319225
FDZ56,OUT046,2863.583448523072
FDZ40,OUT019,133.0430243732856
FDS46,OUT027,2407.047884519817
DRD24,OUT045,2117.0105373928586
FDV45,OUT017,3094.8818571840993
FDL26,OUT045,2955.4130275655248
FDA56,OUT018,1602.152381247532
FDN27,OUT046,1625.7097859153566
FDM20,OUT049,4537.2659892970605
FDO16,OUT017,2173.2610984678995
FDL03,OUT035,2989.315665029149
FDE58,OUT046,2099.825922363738
FDI02,OUT027,3577.6917199379095
NCC55,OUT019,59.17778964310402
FDR03,OUT018,3230.7040346143654
FDB14,OUT017,1653.5680568933465
FDR45,OUT013,4412.7165156930405
NCN07,OUT017,2098.5073966310038
FDM51,OUT019,251.28534968309046
FDT52,OUT027,6114.1210449313585
FDL26,OUT046,2770.189496570739
NCZ42,OUT046,3735.495667063297
DRI47,OUT019,412.4823934745181
FDW40,OUT013,2225.2853278557027
FDN34,OUT046,3006.1353981657967
FDS01,OUT035,3221.282250320664
NCG55,OUT045,1963.3454038139512
FDC11,OUT035,1285.0188616571957
FDX35,OUT018,2710.86406626771
NCB06,OUT046,2457.668237429484
FDR09,OUT019,602.1898938073595
FDC53,OUT017,1565.3569698165807
FDY45,OUT013,3615.787559364827
FDA22,OUT010,417.48437039864643
FDE02,OUT035,1851.8242478232162
FDW21,OUT045,1665.5426743483054
FDV34,OUT046,1190.1455891441901
FDS59,OUT049,2211.7986397743243
NCW17,OUT017,2660.3352638973033
NCK54,OUT046,2028.819458196049
FDG17,OUT019,440.64479065831983
FDG35,OUT017,3775.2364914565787
FDD08,OUT010,92.97604302679612
NCO07,OUT017,4119.524459308196
FDJ10,OUT010,322.51276036171345
FDW36,OUT017,1755.7079323234477
FDW21,OUT010,257.6832094905036
FDY19,OUT017,2061.6421895085577
DRE03,OUT013,748.5273147820939
NCC55,OUT049,671.9062534293682
FDH52,OUT010,128.78127905905683
FDO09,OUT017,4245.431663082871
FDU43,OUT045,3946.308636792014
FDX09,OUT010,384.50595209359784
FDH40,OUT019,241.65488297207972
FDW58,OUT017,1831.8396272153248
FDC47,OUT017,4527.291030697821
NCR41,OUT035,1472.035759811478
DRG49,OUT035,5123.115555724872
FDC52,OUT027,3851.671954098834
FDY13,OUT046,1328.2347623695182
FDY35,OUT013,788.3655364579764
FDI35,OUT017,4529.425600893486
NCU18,OUT049,2282.4234558343605
FDY33,OUT018,2627.062652479781
FDC15,OUT027,3935.1234960211027
FDU01,OUT049,3338.332433658791
NCU42,OUT046,3493.8190276425103
NCV29,OUT018,2331.5326212823134
NCY30,OUT017,3093.87854603874
FDQ46,OUT049,1707.6072363170695
FDG58,OUT027,3833.053813772312
FDK33,OUT017,4347.173928903972
NCD07,OUT045,1580.765125785185
NCX29,OUT027,3862.011445663096
NCT42,OUT013,2261.435240994225
DRN59,OUT035,668.56672315446
FDI44,OUT035,1372.6040864600377
FDA45,OUT049,2014.9252330999939
FDP31,OUT045,803.484798056402
FDY01,OUT046,1962.4046239865695
FDT09,OUT018,2155.141358344521
DRH03,OUT027,2160.51111104715
FDA36,OUT018,2005.9646133588167
NCF31,OUT017,2231.2446799418235
FDG14,OUT049,2573.0573147647815
FDG28,OUT027,6231.362343214114
FDU14,OUT049,3819.282060337093
FDY47,OUT019,293.03933330854704
FDI56,OUT049,1292.8491828980639
DRD01,OUT013,725.5058651682876
FDM22,OUT046,1063.0703366993628
FDH33,OUT013,649.8652421721808
DRZ24,OUT013,1896.1296786150228
NCQ38,OUT046,1669.102529240091
FDO16,OUT027,1961.1813418168085
FDU07,OUT027,3894.3604733987213
NCB07,OUT013,2674.0634137761213
FDU48,OUT045,1740.482037763727
NCM43,OUT045,2590.785085136899
FDR31,OUT010,266.53575132655436
DRK49,OUT018,341.54951271400347
NCI30,OUT010,597.631805917591
DRD60,OUT017,3228.320251720855
NCG19,OUT046,3057.801310942729
FDH12,OUT035,1681.152941663655
FDM32,OUT035,1391.6562989236784
FDM27,OUT035,2831.466727469487
NCU53,OUT027,3661.30069861754
NCQ18,OUT046,1700.5473496090751
FDS10,OUT013,2810.8967957192863
FDB33,OUT027,4588.6333155138345
FDI12,OUT013,1443.958405471178
NCW42,OUT013,3926.925447510791
NCC06,OUT018,1904.6166434714653
FDW02,OUT017,2279.535096084057
NCD43,OUT017,1645.2409546182216
FDM57,OUT018,1035.4615785236194
FDA58,OUT017,3472.5767324215444
FDK56,OUT046,3350.109708644431
FDP52,OUT045,3773.8456719097653
FDW20,OUT018,1861.5727120904755
FDS52,OUT049,1540.2381090537021
NCT29,OUT018,1636.4265398136213
NCL54,OUT013,3171.5678859508403
FDC05,OUT045,2899.672528203624
FDF34,OUT035,2726.2367956715902
FDP03,OUT027,3115.101295052696
FDD32,OUT010,174.1810712650165
FDZ10,OUT045,1870.081804731215
FDZ40,OUT035,825.5462722551148
FDD51,OUT018,534.9678226219527
NCY30,OUT019,433.66088105053757
FDP58,OUT017,3504.3690873882792
FDV49,OUT017,4477.108348778087
FDY24,OUT019,148.23469150064318
NCO55,OUT017,1660.4316777568172
FDR13,OUT017,1717.9134279291518
FDS51,OUT017,850.9481074301287
FDP26,OUT045,1395.4556314154868
NCB54,OUT027,4438.949023422089
FDF32,OUT017,2880.708510224143
FDN31,OUT018,2721.28314315189
DRM48,OUT017,588.4954282903057
FDN20,OUT049,2807.5786919146904
DRL01,OUT046,4044.1931923750394
FDV56,OUT049,1399.7084804204117
DRH13,OUT027,2633.5230414715115
FDA03,OUT017,2480.05034725247
FDF47,OUT027,7340.016180036437
FDX32,OUT046,2702.8169644350382
FDX57,OUT049,1759.1456958586969
NCA30,OUT045,3063.912663244008
FDO49,OUT013,655.8744325149513
FDL04,OUT019,225.99663817399775
DRM48,OUT035,816.6964712321483
FDR16,OUT013,4556.652417962642
NCC19,OUT018,3195.822525582131
NCE42,OUT045,3232.060556472254
FDY24,OUT017,1262.8928623153697
FDH19,OUT049,2062.4475324809096
FDJ46,OUT013,2663.0467155534952
FDN45,OUT010,647.2801652459378
FDY08,OUT035,2291.697404834381
FDZ37,OUT035,1423.8878409983267
NCT30,OUT045,743.4690174522534
DRY23,OUT018,462.30483132707894
NCZ30,OUT018,1905.3109189511233
FDC44,OUT018,1530.576614416868
FDB45,OUT035,1619.9569054923063
FDY04,OUT013,2479.1363565256315
FDM27,OUT046,2682.2843586559197
FDZ43,OUT017,4396.548340607419
FDT39,OUT019,437.37282249811847
NCC06,OUT019,286.89800656577944
FDL15,OUT027,4235.122452233421
FDL57,OUT017,4979.740421192413
FDU08,OUT046,1381.953743023285
FDK40,OUT017,4105.05437384223
FDQ12,OUT010,578.716923334806
FDS48,OUT017,2698.7134838972443
FDP09,OUT045,4034.1674566959177
FDW21,OUT049,1520.4961950187137
FDY25,OUT035,3364.407098338491
DRE13,OUT017,1445.917640721971
FDV43,OUT019,91.79061261443455
FDD22,OUT045,1775.2113773967644
FDM46,OUT019,335.08169577785657
NCO30,OUT010,488.1268543375222
FDM25,OUT046,2714.3413903105047
NCN41,OUT049,2004.1921895133628
FDU24,OUT045,1602.2723362447668
FDZ50,OUT046,3167.0808630683014
FDP45,OUT013,3588.1879146311544
NCM54,OUT045,1891.0077607777991
FDW10,OUT019,474.12616501387686
FDP20,OUT017,2000.572545284835
FDK32,OUT046,2660.9572393313642
FDN52,OUT049,1158.8436615743178
FDM58,OUT045,1902.0882492756375
FDZ46,OUT027,3031.7570542927265
NCA18,OUT018,1610.28445198349
FDD35,OUT046,2145.139317219612
NCK31,OUT035,626.9561416180235
FDI40,OUT027,2835.346116113698
FDT50,OUT019,209.2655908779374
NCT06,OUT046,2961.9867711161774
FDT31,OUT035,2985.8809996172167
FDT45,OUT049,829.7015038669716
FDT13,OUT045,3235.875143577258
FDO50,OUT045,1363.013496405633
NCU18,OUT010,348.3254608747472
NCR54,OUT049,3087.9021376286755
NCO18,OUT018,2337.234487284009
FDU09,OUT045,803.3568801774853
FDT13,OUT018,2519.213003435498
FDE09,OUT046,1627.781452201614
NCK53,OUT019,325.77057065880285
FDG45,OUT049,3629.2344191765305
DRH15,OUT035,709.2127384218409
FDO21,OUT019,569.6663600708624
FDD14,OUT027,5704.656620611412
FDC09,OUT046,1540.17315369837
FDH45,OUT027,903.2342998548904
FDV32,OUT046,1306.6970079083114
FDG12,OUT035,2145.1558094453617
FDS32,OUT013,1942.2653197522366
NCL55,OUT018,3799.3426885716676
DRE01,OUT035,4125.007195820384
DRE15,OUT049,1225.721252482767
NCL42,OUT045,4120.841080128498
FDP31,OUT013,1000.2831490306107
FDN33,OUT018,1412.374878796391
FDZ59,OUT046,2678.957185106926
FDE45,OUT010,402.67813238872554
FDJ07,OUT013,1661.1825756521946
FDQ45,OUT018,2627.0335916126814
FDM33,OUT027,4872.4129457654235
FDO15,OUT010,217.6404997189582
FDM46,OUT013,1759.8798670407907
FDR03,OUT045,3302.7739452491883
FDY49,OUT018,2068.7559987968375
FDQ60,OUT045,1723.1936993401487
FDW10,OUT049,2994.4610699085633
FDO51,OUT049,672.8860687666734
FDJ40,OUT018,1303.0266400650926
FDS20,OUT018,2763.2353486078564
FDU45,OUT013,2074.216556937163
FDV02,OUT035,2752.29457427008
FDN09,OUT046,3804.5947775301984
NCM55,OUT027,5577.410275158748
FDN23,OUT018,2418.842648379565
FDY31,OUT010,347.0391159670928
FDW03,OUT010,244.06226926614067
FDD14,OUT046,3031.272016868927
FDV23,OUT017,1920.2787870190139
DRI03,OUT045,3102.55998781903
FDN13,OUT035,1403.8811888048617
FDF45,OUT027,1692.4874224441255
FDU46,OUT035,1693.086155933511
FDB57,OUT049,3329.502170887902
FDV12,OUT049,1703.7496540478394
FDQ58,OUT013,2193.6099143454057
NCA18,OUT017,1747.4051692680885
FDH52,OUT049,848.4071913035549
FDM24,OUT018,2229.400264597574
NCP43,OUT027,4771.7768720463355
NCO18,OUT019,370.24161086064777
FDM32,OUT017,1292.6935898050826
NCL07,OUT017,625.6691329787466
FDK03,OUT013,4677.065737838137
FDP59,OUT017,1637.646531990356
FDQ24,OUT049,4015.5298200752372
FDQ16,OUT018,1110.1646953753166
FDU44,OUT013,2680.8905732122553
FDH28,OUT010,100.68652288499133
FDV28,OUT019,71.29112021142413
FDM22,OUT045,876.0015494363337
FDR56,OUT046,3012.846389600258
FDV39,OUT049,2722.6699989565777
FDU37,OUT019,286.14801661793354
FDQ11,OUT010,553.7884800486031
FDX02,OUT045,4110.861928532688
NCS42,OUT018,1296.5750572728214
FDY57,OUT027,2699.041656050105
FDB21,OUT049,3800.671864261902
FDE28,OUT017,3493.3198060104964
FDQ55,OUT017,2804.8773210774857
FDA48,OUT049,3545.649940700119
FDZ19,OUT045,2396.641326400213
NCC43,OUT045,3619.587715266126
NCV18,OUT046,1840.693786685217
NCA42,OUT018,3077.3811787257164
FDY45,OUT046,3545.88297024761
NCC30,OUT045,2967.9703676966587
FDM57,OUT013,1303.9173167556296
FDL09,OUT010,383.3005311483262
FDB09,OUT027,3806.4492161152575
FDT44,OUT035,1774.7035150477466
NCT06,OUT027,4329.780892897031
FDX26,OUT049,3124.5919065214093
FDK32,OUT013,2706.1114576334303
DRA12,OUT046,2243.9957536483
FDO46,OUT010,507.4416587228172
FDE52,OUT013,1246.7334028092007
NCH42,OUT045,4189.424116098475
FDV08,OUT035,665.2552417266027
FDB47,OUT018,2494.805574246624
FDC28,OUT010,203.54814932534327
FDD22,OUT046,2094.142100523887
FDS07,OUT027,3826.089112686528
DRI13,OUT045,3378.6266786464653
FDG32,OUT018,3728.688234884158
FDU14,OUT017,3960.2691634715507
FDD28,OUT019,141.62897849300666
NCP41,OUT017,1621.6500887947
FDS08,OUT049,2200.850952685441
FDX47,OUT045,2157.9525916015236
FDC53,OUT019,209.16445634061938
FDQ19,OUT035,3548.155177275986
FDL14,OUT045,2444.6625001216744
FDM33,OUT019,633.599092548251
FDA51,OUT045,2510.0144585677576
FDZ27,OUT018,692.682780404006
FDT04,OUT046,593.7145258470465
DRC13,OUT049,2062.6456427782036
FDR16,OUT027,5125.348695794125
FDQ03,OUT027,6473.102482722974
FDE38,OUT035,2579.9647649384096
DRH23,OUT027,1728.2445045881905
FDT11,OUT019,607.2821759476465
FDD09,OUT035,2904.51392489895
FDR40,OUT045,1341.0918610159945
FDX07,OUT017,3037.990887904016
FDR07,OUT035,1681.0185174647909
FDA51,OUT017,1925.7815875221095
FDT59,OUT019,754.6438531795569
FDF20,OUT017,3168.3925001181897
FDR13,OUT045,2044.7162801259753
FDY26,OUT049,5248.768732039744
FDW04,OUT017,1898.0243455328898
FDK52,OUT017,4337.117080281981
FDN60,OUT049,2797.8003339925212
FDM09,OUT019,454.6151233395869
FDP46,OUT049,1355.401852191823
FDB50,OUT019,294.11999577208906
NCQ29,OUT049,3286.4736295197154
FDP16,OUT027,6454.729544293467
FDX33,OUT018,2559.0683455393537
FDP07,OUT010,470.8789077617132
FDN22,OUT046,3810.374440761107
FDF39,OUT049,4078.3013987085897
FDS21,OUT017,957.1891532903217
NCM42,OUT013,1724.7168956714822
FDK50,OUT019,392.2474024207177
DRF13,OUT027,3913.7696925517857
FDH35,OUT018,1878.0479726526044
FDP60,OUT018,1428.626459405391
DRJ49,OUT027,3225.5356086674697
NCT42,OUT019,428.9712159798871
FDE38,OUT049,2677.8847703567594
FDI04,OUT049,3269.882298040303
NCH54,OUT045,2873.2977317214886
FDT56,OUT049,702.4613490136901
DRD15,OUT018,3532.1210825653316
FDV58,OUT013,2347.5471237668808
FDP21,OUT049,3486.293182980722
FDH05,OUT013,3575.91787110447
FDR10,OUT027,4817.740397314119
NCP06,OUT045,2204.845241051237
FDF33,OUT049,1844.1196875858714
DRK37,OUT013,3686.5574642704833
DRH49,OUT045,1251.8585586644022
FDT58,OUT013,2636.512273750974
FDD41,OUT018,1498.4171693921905
FDP40,OUT018,2063.497164689116
FDM51,OUT027,2666.959941954448
FDO45,OUT010,193.15139894953256
FDW33,OUT010,244.43957979575578
FDY24,OUT045,994.3090528883779
FDB10,OUT010,559.9576861530622
FDM40,OUT035,1979.1780729768207
NCI06,OUT017,3482.7756674975067
FDW12,OUT019,235.8867193318039
FDX48,OUT027,4436.424038245764
NCW05,OUT027,2542.109755735891
FDX27,OUT017,1608.7754255372756
DRM37,OUT045,3373.025175588294
FDA38,OUT045,3750.424798825246
FDR36,OUT046,706.7204732983573
FDZ45,OUT046,2973.186581009746
FDG05,OUT017,2461.768667945227
FDK28,OUT013,5872.872643238935
FDV47,OUT045,1333.9555425445305
FDN21,OUT045,2550.790129222492
FDP20,OUT027,3103.504416584837
FDI35,OUT045,4242.8054172036345
DRY23,OUT013,715.6954337888391
FDA56,OUT017,2256.251022584018
FDB09,OUT013,1979.6545597630754
NCO26,OUT027,2847.204328816191
FDQ49,OUT018,2927.746455619051
FDI52,OUT027,2989.6981815272543
FDZ44,OUT027,3273.8075303340456
FDZ09,OUT018,2390.2377450477966
FDY03,OUT049,1876.5302447325603
NCG42,OUT017,2213.15076787439
DRI13,OUT027,6646.165444090228
FDQ32,OUT013,2249.1660315236645
FDW16,OUT035,1228.7927919745168
FDU27,OUT046,821.5479241626471
FDR28,OUT010,390.3835784153354
FDQ49,OUT010,459.01364429193075
FDS37,OUT046,1837.8532507624805
FDW26,OUT018,3586.7838019339674
FDX12,OUT018,3056.7334818090308
NCP06,OUT013,2543.1354306293415
FDW45,OUT010,349.515885813401
NCN30,OUT049,1415.2759715085178
FDN24,OUT049,916.4652140308805
NCL41,OUT027,1151.4714451179982
FDR02,OUT019,265.62921131007647
FDD09,OUT010,455.4876267889188
FDS33,OUT010,194.5097412756778
FDU22,OUT045,1986.9176197871304
FDI53,OUT013,2299.3006907780564
DRH01,OUT049,2681.156664812205
FDX32,OUT013,2258.155421408413
NCP30,OUT018,557.5529494034187
FDB60,OUT045,2904.118838766949
FDB14,OUT049,1526.3940655891013
NCP02,OUT035,808.2491644374504
FDJ10,OUT017,2091.077137560051
FDG34,OUT046,1888.804260144285
NCB18,OUT017,1415.1656960915843
FDM16,OUT049,1201.0746275772794
FDW25,OUT018,1431.7929109503013
FDB35,OUT010,193.05593894783476
DRN11,OUT013,2063.6779803631503
FDF41,OUT019,519.3448227366381
FDH16,OUT045,1258.1590269393414
NCQ50,OUT018,2874.5937841987843
DRH23,OUT018,598.134605143745
DRJ37,OUT013,2199.00358539986
DRJ24,OUT027,5529.581298136755
FDY16,OUT035,2963.8525757596863
FDQ27,OUT045,2156.4366338142163
FDZ33,OUT045,2188.1327742410244
FDF29,OUT045,2232.7050959710327
FDA08,OUT049,3138.5879842669774
FDG31,OUT046,1145.2049871200431
FDE34,OUT019,461.57243980268026
NCR30,OUT027,2175.020980321698
FDV33,OUT035,4187.163536325491
DRZ24,OUT018,1548.9122659722034
NCL54,OUT035,3049.7928109858362
FDR12,OUT049,2861.5137803885473
NCC54,OUT046,4045.0294660134964
DRN59,OUT013,650.4726434801041
FDX50,OUT019,207.6660572466203
FDV31,OUT027,5469.0681478973775
NCA29,OUT027,5328.602456272342
FDW60,OUT049,3185.628246192117
FDX08,OUT017,3147.0456240315234
DRD49,OUT013,3628.3729785301853
FDD33,OUT046,3460.9643797026265
FDW35,OUT013,866.002250331357
FDJ36,OUT017,1794.6301405364152
FDV51,OUT035,3274.7318719070427
FDW36,OUT046,1681.508157193303
FDH35,OUT046,2216.092495825621
NCS30,OUT027,2692.860995538049
FDN49,OUT017,523.7817720570032
FDL08,OUT018,2945.158866667213
FDI09,OUT013,3336.149091535687
FDP19,OUT018,1720.0581749538483
FDU21,OUT010,69.8233391743322
NCP41,OUT045,1508.2785677563
FDY10,OUT013,1913.1348914325883
FDP12,OUT018,386.0812431390936
NCN26,OUT049,2039.2171630082364
FDK44,OUT013,2433.7140904456055
FDC28,OUT049,1564.203063383608
FDJ41,OUT027,6106.694168908761
NCT29,OUT035,1845.0820938901616
NCH42,OUT019,359.55792575369145
FDU60,OUT018,2484.733707589617
FDS02,OUT045,3273.2613481211533
FDC51,OUT046,2260.655649925895
FDU03,OUT013,3260.807358248541
FDX39,OUT045,3997.782151339797
NCY05,OUT010,77.55005759801699
NCL06,OUT027,5822.772564283298
FDD32,OUT035,1322.8599165910064
NCN41,OUT045,1939.4294860061214
NCX53,OUT049,2547.3451285066994
FDU57,OUT019,345.23690526335156
FDQ23,OUT046,1914.600237524745
FDQ52,OUT045,4499.250815616394
FDC14,OUT045,639.8489644031187
FDY09,OUT035,3283.054129326725
FDQ28,OUT045,2767.974606838289
FDV25,OUT046,5142.992701664063
FDJ07,OUT035,2000.6062568151874
DRB25,OUT049,1577.187063894145
FDK52,OUT019,648.2871167020942
FDY52,OUT027,1544.8949286709515
FDB28,OUT046,2964.8853536872134
FDT36,OUT035,596.5772301085639
FDV25,OUT017,4588.696240523353
NCN07,OUT027,3488.8791560771583
FDC57,OUT017,3201.929215651337
FDQ03,OUT018,3530.377858820441
FDU23,OUT017,3175.9886183890844
NCX41,OUT035,3806.793895090564
NCD06,OUT035,747.9741654268186
FDW08,OUT045,1594.7454618922307
NCU29,OUT017,2556.3533059939555
NCE06,OUT013,2486.117367473128
FDV52,OUT010,242.06863247737095
FDB02,OUT017,2872.2461459994643
NCR18,OUT045,683.9482159088298
FDK16,OUT049,1623.7996639409705
NCQ29,OUT010,752.2962728325095
FDZ01,OUT019,208.68671895967432
FDW27,OUT035,2315.8506173174183
FDD17,OUT018,3431.030666355802
FDW39,OUT013,2871.658301241952
DRH59,OUT045,1027.7232033716637
FDS52,OUT013,1413.9247183346306
FDU40,OUT027,6803.898099425304
NCF54,OUT013,2490.1711852595627
FDH46,OUT045,1690.1842990768832
NCP14,OUT049,1853.5422954703668
FDH50,OUT049,3244.978948621686
DRF15,OUT010,302.86692317232627
FDV27,OUT027,2132.5983126143387
NCJ06,OUT049,2080.904341033989
FDN02,OUT018,3412.799699826072
FDQ51,OUT049,719.8146610353214
FDQ07,OUT017,4620.44420207389
FDS45,OUT049,2142.5200363881945
NCJ06,OUT045,1963.3750690324312
FDD36,OUT035,2078.7979244387457
FDY25,OUT045,3467.010362826329
FDU52,OUT046,2200.954633549291
DRK47,OUT017,3782.141148618475
NCL30,OUT017,2006.827204787972
FDN22,OUT035,3795.1528749830427
NCF30,OUT027,3562.759468592152
FDK03,OUT035,4918.328316251098
FDT45,OUT017,890.1828179334111
NCC54,OUT027,5866.904212807142
FDP08,OUT018,3011.660297553557
FDU44,OUT046,2857.1830593305444
DRG39,OUT035,727.4206021498946
