Item_Identifier,Outlet_Identifier,results
FDV45,OUT017,3081.291282668833
FDL26,OUT045,2618.23363298796
FDA56,OUT018,1808.615896280513
FDN27,OUT046,2021.8165665558204
FDM20,OUT049,3840.5226542286946
FDO16,OUT017,1429.8944214569397
FDL03,OUT035,3238.9876106794436
FDE58,OUT046,1986.567551194668
FDI02,OUT027,3367.575233615835
NCC55,OUT019,-1480.154408878103
FDR03,OUT018,3030.5530232763867
FDB14,OUT017,1661.0548681122593
FDR45,OUT013,3715.5653296549253
NCN07,OUT017,2201.5721407116343
FDM51,OUT019,-174.75479064454873
FDT52,OUT027,5245.156531404969
FDL26,OUT046,2594.5681335331874
NCZ42,OUT046,3723.046596110318
DRI47,OUT019,490.59145632705577
FDW40,OUT013,2350.299066208713
FDN34,OUT046,2820.4220195287976
FDS01,OUT035,2983.062994193675
NCG55,OUT045,1958.7198967182935
FDC11,OUT035,1553.922636887255
FDX35,OUT018,3286.4882071381435
NCB06,OUT046,2649.7417581847812
FDR09,OUT019,2013.2811021808825
FDC53,OUT017,1683.3095681577972
FDY45,OUT013,3893.6860408997823
FDA22,OUT010,860.7700766806331
FDE02,OUT035,1665.075185049141
FDW21,OUT045,1771.8119375237757
FDV34,OUT046,1287.9911292069694
FDS59,OUT049,1911.182161106563
NCW17,OUT017,2193.1091931969395
NCK54,OUT046,1974.7672406110103
FDG17,OUT019,1865.494552985179
FDG35,OUT017,2954.5051609487555
FDD08,OUT010,-1408.821592817009
NCO07,OUT017,3377.9682552355966
FDJ10,OUT010,445.33649788300477
FDW36,OUT017,1795.8508790533535
FDW21,OUT010,-191.63201734115353
FDY19,OUT017,2066.703335616935
DRE03,OUT013,667.1319540920474
NCC55,OUT049,470.4499090745917
FDH52,OUT010,-868.2278123618441
FDO09,OUT017,4098.264364707909
FDU43,OUT045,3822.430390855552
FDX09,OUT010,900.220100280399
FDH40,OUT019,-535.2486459309522
FDW58,OUT017,1814.8807842470073
FDC47,OUT017,3578.833740826743
NCR41,OUT035,1650.5233105971056
DRG49,OUT035,3814.999211139323
FDC52,OUT027,3978.8698614675604
FDY13,OUT046,1294.913730716113
FDY35,OUT013,673.0681791940715
FDI35,OUT017,3037.3137105629003
NCU18,OUT049,2335.49169164786
FDY33,OUT018,2323.912217139998
FDC15,OUT027,3981.018987104648
FDU01,OUT049,3093.2252470541825
NCU42,OUT046,2773.314515907761
NCV29,OUT018,2584.402357352412
NCY30,OUT017,2982.894922659403
FDQ46,OUT049,1876.8045419930597
FDG58,OUT027,3979.7380255660732
FDK33,OUT017,3424.747081516107
NCD07,OUT045,1940.099621713821
NCX29,OUT027,3801.8773205126504
NCT42,OUT013,2411.5031621479066
DRN59,OUT035,723.1913933491912
FDI44,OUT035,1390.6258938532833
FDA45,OUT049,2880.4364065912687
FDP31,OUT045,1152.723253930846
FDY01,OUT046,2011.1871650816238
FDT09,OUT018,1962.182205432948
DRH03,OUT027,3005.967372299273
FDA36,OUT018,2722.6107563028313
NCF31,OUT017,2541.267292063523
FDG14,OUT049,2580.0784736902274
FDG28,OUT027,5251.997648475221
FDU14,OUT049,3864.4862061572976
FDY47,OUT019,290.4687207372016
FDI56,OUT049,1553.755376348618
DRD01,OUT013,886.8866410983717
FDM22,OUT046,907.8251195169562
FDH33,OUT013,537.9200507732701
DRZ24,OUT013,1945.2158640658258
NCQ38,OUT046,1792.3010715498463
FDO16,OUT027,2831.232258323304
FDU07,OUT027,3920.7082717653475
NCB07,OUT013,3066.754576748968
FDU48,OUT045,2238.9582804523807
NCM43,OUT045,2719.335417522677
FDR31,OUT010,538.0088232362739
DRK49,OUT018,244.26224680899895
NCI30,OUT010,1829.9704704838398
DRD60,OUT017,2966.4208531020595
NCG19,OUT046,3647.841543990085
FDH12,OUT035,1812.2888638845316
FDM32,OUT035,1641.6168026399823
FDM27,OUT035,2643.7452722886933
NCU53,OUT027,4124.002060077475
NCQ18,OUT046,1652.8496674306325
FDS10,OUT013,2883.8288523603132
FDB33,OUT027,4062.620240253106
FDI12,OUT013,1450.4192393125195
NCW42,OUT013,3435.344370574452
NCC06,OUT018,1831.400317070666
FDW02,OUT017,2176.9787218443043
NCD43,OUT017,1781.918554343326
FDM57,OUT018,1108.5512327381532
FDA58,OUT017,3703.6646726812983
FDK56,OUT046,3030.6988437487653
FDP52,OUT045,3675.972091672962
FDW20,OUT018,1822.618909405697
FDS52,OUT049,1715.9999562402993
NCT29,OUT018,1700.6059462986034
NCL54,OUT013,2811.2907265248887
FDC05,OUT045,3221.614859943161
FDF34,OUT035,3244.504813013088
FDP03,OUT027,3542.7620214399635
FDD32,OUT010,-455.18319635659293
FDZ10,OUT045,2154.5622029253254
FDZ40,OUT035,880.6407011078784
FDD51,OUT018,281.7531496338679
NCY30,OUT019,944.4189896070862
FDP58,OUT017,3451.0328208976944
FDV49,OUT017,4112.693224928093
FDY24,OUT019,-1129.440504475722
NCO55,OUT017,1814.6304313316632
FDR13,OUT017,2078.5940758954557
FDS51,OUT017,1044.6744805120954
FDP26,OUT045,1757.8181740953103
NCB54,OUT027,3577.14902445864
FDF32,OUT017,3228.100036022588
FDN31,OUT018,2767.7047435838886
DRM48,OUT017,457.0394161890947
FDN20,OUT049,2819.7451867797904
DRL01,OUT046,3692.661551020932
FDV56,OUT049,1912.4518599481403
DRH13,OUT027,3229.8523894677933
FDA03,OUT017,2487.863221708781
FDF47,OUT027,4980.177348905293
FDX32,OUT046,2517.5098199399504
FDX57,OUT049,1674.8720552873838
NCA30,OUT045,3049.8145256069492
FDO49,OUT013,773.5694560629704
FDL04,OUT019,-195.9980652998505
DRM48,OUT035,493.09260549094415
FDR16,OUT013,3359.507909124357
NCC19,OUT018,2745.320081396698
NCE42,OUT045,3685.947056781612
FDY24,OUT017,914.8997395176702
FDH19,OUT049,2877.045947160687
FDJ46,OUT013,2794.6115964115443
FDN45,OUT010,1575.5203477099496
FDY08,OUT035,2430.613855234258
FDZ37,OUT035,1581.0439487154472
NCT30,OUT045,682.0350553266021
DRY23,OUT018,281.78994973469844
NCZ30,OUT018,1714.7118790871084
FDC44,OUT018,1618.2215027599218
FDB45,OUT035,1862.7480070518777
FDY04,OUT013,2696.2289679506835
FDM27,OUT046,2679.580464046135
FDZ43,OUT017,3856.058080346007
FDT39,OUT019,599.504670410428
NCC06,OUT019,155.40766409406376
FDL15,OUT027,3960.9275500204767
FDL57,OUT017,4020.2555981989294
FDU08,OUT046,1730.1742092363456
FDK40,OUT017,4075.3063238622562
FDQ12,OUT010,1663.6074240889154
FDS48,OUT017,2551.5882080751585
FDP09,OUT045,3385.6338920555995
FDW21,OUT049,1727.6447448528525
FDY25,OUT035,3015.229073053205
DRE13,OUT017,1465.1141924213039
FDV43,OUT019,-1331.8653950553332
FDD22,OUT045,1886.282042111749
FDM46,OUT019,-422.2330462817489
NCO30,OUT010,1049.000221184042
FDM25,OUT046,2902.7985220185783
NCN41,OUT049,2072.6628469110096
FDU24,OUT045,1619.9231993124467
FDZ50,OUT046,3014.7425377756854
FDP45,OUT013,3894.0163322934695
NCM54,OUT045,2114.7533792417753
FDW10,OUT019,886.519818873262
FDP20,OUT017,2222.2821230672894
FDK32,OUT046,2599.3727607052247
FDN52,OUT049,1502.624240399675
FDM58,OUT045,1930.5713170424474
FDZ46,OUT027,3270.350781855256
NCA18,OUT018,1633.4612049543516
FDD35,OUT046,2129.956069898102
NCK31,OUT035,772.1808504551905
FDI40,OUT027,3134.7558002260944
FDT50,OUT019,-294.4231556904567
NCT06,OUT046,2701.409519034721
FDT31,OUT035,3129.6383429646667
FDT45,OUT049,818.2512981685229
FDT13,OUT045,3084.873612812577
FDO50,OUT045,1579.9532707320986
NCU18,OUT010,383.11653450684094
NCR54,OUT049,3103.9587973318394
NCO18,OUT018,2568.4389923463723
FDU09,OUT045,930.9492085881225
FDT13,OUT018,2759.108908613839
FDE09,OUT046,1957.4882243600644
NCK53,OUT019,-247.8621900773445
FDG45,OUT049,3418.1529242567494
DRH15,OUT035,663.7290334803504
FDO21,OUT019,1618.4320850025888
FDD14,OUT027,4408.717105217575
FDC09,OUT046,1842.9299988010637
FDH45,OUT027,2090.180698107778
FDV32,OUT046,1100.3797228561589
FDG12,OUT035,2108.9566342603375
FDS32,OUT013,2397.2043796036396
NCL55,OUT018,3537.6135461817266
DRE01,OUT035,3785.2406832220604
DRE15,OUT049,1291.8821562320295
NCL42,OUT045,3821.160596594811
FDP31,OUT013,1072.9552779159212
FDN33,OUT018,1282.5187375908151
FDZ59,OUT046,2751.9672041707627
FDE45,OUT010,1000.5530456239296
FDJ07,OUT013,1982.8507093088324
FDQ45,OUT018,2720.417603513665
FDM33,OUT027,4857.606550592924
FDO15,OUT010,-606.0586503337843
FDM46,OUT013,1504.5934286437969
FDR03,OUT045,3360.539838354671
FDY49,OUT018,2504.3579180655056
FDQ60,OUT045,2049.508608658988
FDW10,OUT049,2869.1513552739934
FDO51,OUT049,689.6579437223363
FDJ40,OUT018,1564.7001316220537
FDS20,OUT018,2674.2029664134197
FDU45,OUT013,1912.231146791687
FDV02,OUT035,2800.636309215698
FDN09,OUT046,3778.081394468344
NCM55,OUT027,4405.516754283073
FDN23,OUT018,2139.643205218961
FDY31,OUT010,509.8101074870963
FDW03,OUT010,-83.7950201151645
FDD14,OUT046,3001.551335656
FDV23,OUT017,2148.4935656720677
DRI03,OUT045,2874.3868916113947
FDN13,OUT035,1720.6870548897632
FDF45,OUT027,2464.586034010448
FDU46,OUT035,1563.9889680502847
FDB57,OUT049,3599.9752457475906
FDV12,OUT049,1737.9824181487813
FDQ58,OUT013,2478.2656435172394
NCA18,OUT017,1960.0124361106914
FDH52,OUT049,1026.0131223256676
FDM24,OUT018,2209.6196361156344
NCP43,OUT027,4340.572702023673
NCO18,OUT019,897.1737308846015
FDM32,OUT017,1624.673338313009
NCL07,OUT017,510.88598824885094
FDK03,OUT013,3896.8139998420356
FDP59,OUT017,1823.3278550718337
FDQ24,OUT049,3879.874170716762
FDQ16,OUT018,1542.5505953004922
FDU44,OUT013,2690.8089602039554
FDH28,OUT010,-1404.5976594128751
FDV28,OUT019,-1500.7504248438438
FDM22,OUT045,892.596911073776
FDR56,OUT046,3230.9227782251683
FDV39,OUT049,3183.2284211436513
FDU37,OUT019,-554.4827567913248
FDQ11,OUT010,2065.8099724578515
FDX02,OUT045,3524.1151106321067
NCS42,OUT018,1217.79812983196
FDY57,OUT027,3032.515732332751
FDB21,OUT049,3775.707592164685
FDE28,OUT017,3652.072829408349
FDQ55,OUT017,2038.908784189202
FDA48,OUT049,3500.116956350391
FDZ19,OUT045,2882.6739544111338
NCC43,OUT045,3869.4207349569133
NCV18,OUT046,1349.3698600505866
NCA42,OUT018,2285.5553311645494
FDY45,OUT046,3962.7050259112075
NCC30,OUT045,2908.460345972837
FDM57,OUT013,1436.2039585502694
FDL09,OUT010,817.8277189953483
FDB09,OUT027,3547.8542997914806
FDT44,OUT035,2070.846210741407
NCT06,OUT027,4090.0579514543633
FDX26,OUT049,2956.1726306525115
FDK32,OUT013,2583.895093754515
DRA12,OUT046,2387.2744855433793
FDO46,OUT010,1146.1903575156964
FDE52,OUT013,1467.432149676627
NCH42,OUT045,3597.7611012584807
FDV08,OUT035,666.0658661961397
FDB47,OUT018,3017.4385098326566
FDC28,OUT010,-78.37438945198602
FDD22,OUT046,1917.5696447840712
FDS07,OUT027,3382.59988970925
DRI13,OUT045,3449.015654938516
FDG32,OUT018,3215.4809651971264
FDU14,OUT017,3893.9725231421908
FDD28,OUT019,-1030.6888464751587
NCP41,OUT017,1898.4106943746303
FDS08,OUT049,2886.7883981262685
FDX47,OUT045,2675.7152299740633
FDC53,OUT019,-244.9408589598279
FDQ19,OUT035,3876.4232230768475
FDL14,OUT045,2652.8673351128464
FDM33,OUT019,1509.7026978400597
FDA51,OUT045,1937.328128121982
FDZ27,OUT018,412.37319991236564
FDT04,OUT046,569.7197354815687
DRC13,OUT049,2135.619056396925
FDR16,OUT027,4832.910629134725
FDQ03,OUT027,5135.613387623162
FDE38,OUT035,2817.626037223517
DRH23,OUT027,2310.5098687992013
FDT11,OUT019,1132.7099914840464
FDD09,OUT035,3007.2812783490635
FDR40,OUT045,1428.868233634672
FDX07,OUT017,3095.991313569284
FDR07,OUT035,1715.7270117905755
FDA51,OUT017,1968.2699450617363
FDT59,OUT019,1679.1979635867733
FDF20,OUT017,3208.724566573388
FDR13,OUT045,2034.7414811348808
FDY26,OUT049,3385.142214182947
FDW04,OUT017,2243.834716060482
FDK52,OUT017,3586.315965255122
FDN60,OUT049,2593.1498096913247
FDM09,OUT019,855.2234855119183
FDP46,OUT049,1474.9331262186056
FDB50,OUT019,-621.6132966649587
NCQ29,OUT049,3962.6270660358464
FDP16,OUT027,5217.75000791425
FDX33,OUT018,2355.921157657533
FDP07,OUT010,1246.784925715715
FDN22,OUT046,3912.430472436161
FDF39,OUT049,4043.536708297007
FDS21,OUT017,1056.8132505337064
NCM42,OUT013,1761.5447031368751
FDK50,OUT019,761.7917606483044
DRF13,OUT027,3848.5744490032307
FDH35,OUT018,2432.47943042617
FDP60,OUT018,1376.5133104575013
DRJ49,OUT027,3594.304764016944
NCT42,OUT019,481.1637233181552
FDE38,OUT049,2779.733590126198
FDI04,OUT049,3218.8740777947783
NCH54,OUT045,2590.0377309990554
FDT56,OUT049,1008.7063473073363
DRD15,OUT018,3305.657349297784
FDV58,OUT013,3084.116589664
FDP21,OUT049,3066.8432336547985
FDH05,OUT013,3638.7221094467664
FDR10,OUT027,4082.0759927612366
NCP06,OUT045,2477.902868410765
FDF33,OUT049,2006.2016114777925
DRK37,OUT013,2993.353127216638
DRH49,OUT045,1426.7341232949075
FDT58,OUT013,2697.058986648225
FDD41,OUT018,1476.2421900547713
FDP40,OUT018,1589.4609065785112
FDM51,OUT027,3186.830438653526
FDO45,OUT010,-443.0789880194029
FDW33,OUT010,-157.00748876559487
FDY24,OUT045,899.9475179156648
FDB10,OUT010,1748.8992271284594
FDM40,OUT035,2377.509775633583
NCI06,OUT017,2941.6113192905004
FDW12,OUT019,477.473572071943
FDX48,OUT027,4024.9264500395016
NCW05,OUT027,3207.2693624346975
FDX27,OUT017,1661.3237087237267
DRM37,OUT045,3173.9696360086655
FDA38,OUT045,3763.4469428048415
FDR36,OUT046,583.0259230912295
FDZ45,OUT046,3190.750734359337
FDG05,OUT017,2672.0365369400947
FDK28,OUT013,3928.435889556629
FDV47,OUT045,1480.5135460220351
FDN21,OUT045,2649.9107226081305
FDP20,OUT027,3591.1147093723066
FDI35,OUT045,3022.6870038068187
DRY23,OUT013,597.4002249068669
FDA56,OUT017,2149.8422151982563
FDB09,OUT013,2081.213715897844
NCO26,OUT027,3355.125103463397
FDQ49,OUT018,2334.6515739407787
FDI52,OUT027,3460.223653366563
FDZ44,OUT027,3431.8318243828135
FDZ09,OUT018,2368.804820480531
FDY03,OUT049,1956.4542124434847
NCG42,OUT017,2192.4755785104326
DRI13,OUT027,4858.113941850067
FDQ32,OUT013,2165.0151628063322
FDW16,OUT035,1620.7537883639015
FDU27,OUT046,737.350183142052
FDR28,OUT010,787.1067600233484
FDQ49,OUT010,733.7797532670199
FDS37,OUT046,2010.539307706414
FDW26,OUT018,3179.7166239355633
FDX12,OUT018,3491.682666696825
NCP06,OUT013,2450.6196759618874
FDW45,OUT010,477.32758110085143
NCN30,OUT049,1591.5806224158332
FDN24,OUT049,817.0951915087919
NCL41,OUT027,1785.2241846077063
FDR02,OUT019,-106.02956762754576
FDD09,OUT010,1047.8760230817206
FDS33,OUT010,-441.65256949156606
FDU22,OUT045,2016.5026349857553
FDI53,OUT013,2660.8025213579085
DRH01,OUT049,2846.699533792049
FDX32,OUT013,2419.2382853048493
NCP30,OUT018,204.1351763951959
FDB60,OUT045,3173.897553908376
FDB14,OUT049,1646.7652832552149
NCP02,OUT035,934.7462566798554
FDJ10,OUT017,2386.48414566446
FDG34,OUT046,1917.4504387127013
NCB18,OUT017,1494.7499096585243
FDM16,OUT049,1279.7193591461278
FDW25,OUT018,1131.859685222944
FDB35,OUT010,-307.10478788445255
DRN11,OUT013,2348.792626352785
FDF41,OUT019,1857.752717050576
FDH16,OUT045,1500.2443037907656
NCQ50,OUT018,3039.8715301883594
DRH23,OUT018,586.6860861509779
DRJ37,OUT013,2470.509447328417
DRJ24,OUT027,4376.512287219418
FDY16,OUT035,3042.277884110833
FDQ27,OUT045,1840.2536942657214
FDZ33,OUT045,2462.474411573882
FDF29,OUT045,2269.8865976742195
FDA08,OUT049,2762.789218999421
FDG31,OUT046,1082.3499165637043
FDE34,OUT019,1008.3920366735541
NCR30,OUT027,2610.605571202722
FDV33,OUT035,4045.8291168393866
DRZ24,OUT018,1696.7944074952475
NCL54,OUT035,2836.674341261346
FDR12,OUT049,2878.836646234739
NCC54,OUT046,3763.3669926781286
DRN59,OUT013,656.472008150321
FDX50,OUT019,-111.29622986165742
FDV31,OUT027,4335.027444867361
NCA29,OUT027,4213.791994160943
FDW60,OUT049,2936.4854057027405
FDX08,OUT017,3036.8170275490847
DRD49,OUT013,3623.7469483625523
FDD33,OUT046,3658.937555039836
FDW35,OUT013,590.9239561285708
FDJ36,OUT017,1805.4076864115345
FDV51,OUT035,2781.591989194217
FDW36,OUT046,1819.9124901654611
FDH35,OUT046,2781.309006482611
NCS30,OUT027,3566.911733241743
FDN49,OUT017,573.9119354567199
FDL08,OUT018,3532.3782792309175
FDI09,OUT013,3926.8254045915496
FDP19,OUT018,1873.592013918049
FDU21,OUT010,-1534.8472250510995
NCP41,OUT045,1852.3026759857553
FDY10,OUT013,1870.2615225466914
FDP12,OUT018,186.42981556227892
NCN26,OUT049,1943.8248341883318
FDK44,OUT013,2838.8502954660416
FDC28,OUT049,1841.7190941134008
FDJ41,OUT027,5444.085032723208
NCT29,OUT035,2113.97408561039
NCH42,OUT019,1595.467147818577
FDU60,OUT018,2472.504785077625
FDS02,OUT045,3134.974122974871
FDC51,OUT046,2132.875192432287
FDU03,OUT013,2969.681775495125
FDX39,OUT045,3425.233813556881
NCY05,OUT010,-1478.5644691415973
NCL06,OUT027,5368.664817753955
FDD32,OUT035,1461.5528853016185
NCN41,OUT045,2084.6471878004086
NCX53,OUT049,2378.7238234898505
FDU57,OUT019,544.5870297363349
FDQ23,OUT046,1798.9259493884842
FDQ52,OUT045,3850.5448728742767
FDC14,OUT045,635.5999059451442
FDY09,OUT035,2922.546819443138
FDQ28,OUT045,2636.349095030878
FDV25,OUT046,3528.6607320573476
FDJ07,OUT035,2016.9035251162231
DRB25,OUT049,1781.989005012963
FDK52,OUT019,1571.8299250436894
FDY52,OUT027,2445.190546210977
FDB28,OUT046,3162.110352451832
FDT36,OUT035,480.947564986511
FDV25,OUT017,3559.3075298620374
NCN07,OUT027,3587.6615342859186
FDC57,OUT017,3221.497285043599
FDQ03,OUT018,3416.234646697275
FDU23,OUT017,2798.30649220288
NCX41,OUT035,3426.9103858526705
NCD06,OUT035,689.1586443521016
FDW08,OUT045,1840.7945939909027
NCU29,OUT017,2449.355933075869
NCE06,OUT013,2579.5075503146563
FDV52,OUT010,77.65768833405303
FDB02,OUT017,2985.2822555360835
NCR18,OUT045,608.1141270447893
FDK16,OUT049,1594.1555828991222
NCQ29,OUT010,2018.507619321088
FDZ01,OUT019,-118.08798809025632
FDW27,OUT035,2653.9313642247307
FDD17,OUT018,3391.3194810337027
FDW39,OUT013,2892.661431606608
DRH59,OUT045,1235.447907275382
FDS52,OUT013,1704.823416264841
FDU40,OUT027,4553.384361792444
NCF54,OUT013,2781.3451508159305
FDH46,OUT045,1791.8155671434756
NCP14,OUT049,1715.2621883229187
FDH50,OUT049,3072.9128352049393
DRF15,OUT010,599.9486537686652
FDV27,OUT027,2933.1813094489953
NCJ06,OUT049,2012.5102743331945
FDN02,OUT018,2988.4407003269675
FDQ51,OUT049,734.5534371469882
FDQ07,OUT017,3609.152104886051
FDS45,OUT049,1820.2469359415577
NCJ06,OUT045,2042.1106542153607
FDD36,OUT035,2034.601743554855
FDY25,OUT045,3013.509072034069
FDU52,OUT046,2566.6375968669213
DRK47,OUT017,3605.7417424430755
NCL30,OUT017,2165.9000696764715
FDN22,OUT035,3945.661731705959
NCF30,OUT027,3494.0043409951554
FDK03,OUT035,4004.4737061042188
