Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT28,OUT019,341.4761851213168
FDQ22,OUT018,598.8005795619313
FDR60,OUT049,1252.9750642484491
FDC50,OUT019,236.77687713409688
FDV24,OUT013,2419.0007517989075
DRF48,OUT010,476.5147054620384
FDQ47,OUT046,601.9471504263364
DRN36,OUT049,1545.690185992458
NCY06,OUT035,2040.1452605838865
FDE52,OUT035,1397.3229532391344
NCB54,OUT045,2027.740465048295
NCF31,OUT035,2510.558722674007
FDJ08,OUT027,5214.741309974724
NCC07,OUT017,1648.9852888556363
NCD19,OUT027,1485.3164958629159
FDL46,OUT049,2031.5466274916837
FDM20,OUT045,3948.9600979333795
NCI06,OUT010,451.0453517049786
DRM11,OUT035,4139.383896573027
NCH07,OUT018,2478.1012271706086
FDS23,OUT013,2033.588165898559
FDO49,OUT018,764.0732935898207
FDS35,OUT049,1062.014404521879
DRK39,OUT045,1348.104178497806
DRI39,OUT049,854.2477896996165
FDV04,OUT017,2547.780120694746
NCN14,OUT035,3077.615157004775
FDH08,OUT013,3849.2523023344656
FDS20,OUT046,3132.646605351724
FDV40,OUT049,1142.3532879078223
FDZ48,OUT010,249.79369849540203
FDS24,OUT027,2446.204729994524
FDK44,OUT049,2839.22046447534
FDS48,OUT045,2508.6734715281727
FDK26,OUT010,504.0657941041542
FDD23,OUT045,3059.0187308546047
NCH54,OUT017,2606.8809851778606
NCP14,OUT010,220.2174104381668
FDM60,OUT010,91.45585977737936
FDV24,OUT017,2469.0961492001243
FDH08,OUT018,3322.8963445869517
FDS12,OUT027,3309.4597919171233
FDR39,OUT027,4974.22379274431
FDP12,OUT027,1157.8149609574293
DRF60,OUT027,6192.71033677394
FDC09,OUT035,1656.446608747654
FDF50,OUT018,2952.2038978725072
FDG28,OUT035,3973.0799212293928
NCE19,OUT017,846.3189821713441
NCM53,OUT010,244.3907726250595
NCN18,OUT049,1730.9232175041034
FDF32,OUT035,3073.8486959408115
FDF11,OUT013,3948.4955246743552
DRI59,OUT049,3804.764947075972
NCG54,OUT035,2801.542126628173
FDM44,OUT046,1643.1948963317054
FDT57,OUT018,3385.93861731758
FDV24,OUT046,2454.3169626717945
FDI50,OUT019,585.5958325660542
FDS09,OUT035,780.2282901207845
NCC31,OUT027,3972.325538062752
FDQ07,OUT019,574.7142519038351
FDC22,OUT017,3094.851120465002
FDZ56,OUT046,2805.346452567995
FDZ40,OUT019,164.17882394567917
FDS46,OUT027,3176.2899069036225
DRD24,OUT045,2077.9632132816837
FDV45,OUT017,3087.234696067591
FDL26,OUT045,2520.022626909043
FDA56,OUT018,1957.9182320443588
FDN27,OUT046,1965.4255543565805
FDM20,OUT049,3960.7507917756393
FDO16,OUT017,1351.8227856886858
FDL03,OUT035,3041.1899784406896
FDE58,OUT046,1952.0072863104915
FDI02,OUT027,3179.117032985411
NCC55,OUT019,91.45585977737936
FDR03,OUT018,3136.536932760288
FDB14,OUT017,1456.897756883094
FDR45,OUT013,3957.632311358788
NCN07,OUT017,2056.5801001663217
FDM51,OUT019,244.40722001781003
FDT52,OUT027,6257.723788462458
FDL26,OUT046,2493.006995377807
NCZ42,OUT046,3907.0647577575714
DRI47,OUT019,353.10448960886634
FDW40,OUT013,2071.771800220424
FDN34,OUT046,2828.2492311350084
FDS01,OUT035,2946.390916615122
NCG55,OUT045,1931.3222273412102
FDC11,OUT035,1370.9689827038515
FDX35,OUT018,3291.5761902568615
NCB06,OUT046,2586.0701041999073
FDR09,OUT019,586.5539095871801
FDC53,OUT017,1547.400190684295
FDY45,OUT013,4120.696634223208
FDA22,OUT010,396.544400557344
FDE02,OUT035,1529.893546683475
FDW21,OUT045,1638.1478662323748
FDV34,OUT046,1156.1534268863304
FDS59,OUT049,1654.0998485283933
NCW17,OUT017,2088.4831551834973
NCK54,OUT046,1957.4962050729273
FDG17,OUT019,577.6174756821507
FDG35,OUT017,2880.041934505095
FDD08,OUT010,91.45585977737936
NCO07,OUT017,3732.9668630286046
FDJ10,OUT010,279.06758813402246
FDW36,OUT017,1651.4412025784438
FDW21,OUT010,219.80563951950003
FDY19,OUT017,1946.7572048453317
DRE03,OUT013,764.2551481222316
NCC55,OUT049,610.999705949325
FDH52,OUT010,163.76824796117077
FDO09,OUT017,4066.2577637787217
FDU43,OUT045,3911.6587148175017
FDX09,OUT010,422.2032139937269
FDH40,OUT019,216.41894934248887
FDW58,OUT017,1648.9852888556363
FDC47,OUT017,3797.2961314359923
NCR41,OUT035,1511.4097837813333
DRG49,OUT035,3966.2170863949973
FDC52,OUT027,3973.448917185027
FDY13,OUT046,1173.9056564581485
FDY35,OUT013,621.8854786454324
FDI35,OUT017,3104.875090191318
NCU18,OUT049,2090.029045082742
FDY33,OUT018,2481.8757337049815
FDC15,OUT027,3941.587861470154
FDU01,OUT049,3072.157599044821
NCU42,OUT046,2822.4259414987905
NCV29,OUT018,2833.9325097956607
NCY30,OUT017,3080.4266740449552
FDQ46,OUT049,1729.3936720913982
FDG58,OUT027,3848.1074765890667
FDK33,OUT017,3748.599017408535
NCD07,OUT045,1916.1876809210198
NCX29,OUT027,3807.3029919567302
NCT42,OUT013,2426.6697112148618
DRN59,OUT035,760.0907936378266
FDI44,OUT035,1277.2105026566187
FDA45,OUT049,2858.4370552102537
FDP31,OUT045,1053.2747227421255
FDY01,OUT046,1936.4489276363902
FDT09,OUT018,1980.0806754480773
DRH03,OUT027,2521.4316606198654
FDA36,OUT018,2968.965275355129
NCF31,OUT017,2484.047798915541
FDG14,OUT049,2458.7561882353625
FDG28,OUT027,6239.895873021861
FDU14,OUT049,4098.537974297787
FDY47,OUT019,296.03835687368394
FDI56,OUT049,1405.3276825612065
DRD01,OUT013,836.4875261854302
FDM22,OUT046,846.5543743565693
FDH33,OUT013,610.3239456590559
DRZ24,OUT013,1953.4346935879466
NCQ38,OUT046,1656.446608747654
FDO16,OUT027,2223.284904101203
FDU07,OUT027,3856.310097393989
NCB07,OUT013,3025.6707358730782
FDU48,OUT045,2039.0738887152713
NCM43,OUT045,2657.7158446038984
FDR31,OUT010,334.7994011170542
DRK49,OUT018,600.4881431625016
NCI30,OUT010,591.9939534326215
DRD60,OUT017,3082.139915996025
NCG19,OUT046,3763.293211960323
FDH12,OUT035,1656.446608747654
FDM32,OUT035,1451.1357744315815
FDM27,OUT035,2555.066254083137
NCU53,OUT027,4299.432509573806
NCQ18,OUT046,1589.4412244299278
FDS10,OUT013,2928.5933519998653
FDB33,OUT027,4093.2933093184797
FDI12,OUT013,1357.808416357682
NCW42,OUT013,3685.621302794463
NCC06,OUT018,1959.5450807100822
FDW02,OUT017,2039.8446525446855
NCD43,OUT017,1651.4412025784438
FDM57,OUT018,1354.3803743716217
FDA58,OUT017,3860.795263427376
FDK56,OUT046,3117.239254921089
FDP52,OUT045,3857.865423089143
FDW20,OUT018,1950.8605224040427
FDS52,OUT049,1623.490033038046
NCT29,OUT018,1897.4075840979792
NCL54,OUT013,2873.4299956721675
FDC05,OUT045,3023.3449325770816
FDF34,OUT035,3050.8073406114963
FDP03,OUT027,3280.638560144408
FDD32,OUT010,198.66684022575078
FDZ10,OUT045,2072.3536327048405
FDZ40,OUT035,846.5543743565693
FDD51,OUT018,612.6266000373464
NCY30,OUT019,433.10283912559083
FDP58,OUT017,3699.7904376738397
FDV49,OUT017,4181.059200499842
FDY24,OUT019,143.44363744841797
NCO55,OUT017,1651.4412025784438
FDR13,OUT017,1942.2334065517655
FDS51,OUT017,978.4151292927222
FDP26,OUT045,1651.4412025784438
NCB54,OUT027,3314.0475073745333
FDF32,OUT017,3060.452617982321
FDN31,OUT018,2986.616991380326
DRM48,OUT017,603.6347140269067
FDN20,OUT049,2802.651855560894
DRL01,OUT046,3850.5809152942606
FDV56,OUT049,1651.4412025784438
DRH13,OUT027,2604.8119813712415
FDA03,OUT017,2500.7596592338177
FDF47,OUT027,5733.31998803424
FDX32,OUT046,2485.4975937830914
FDX57,OUT049,1543.1102414788338
NCA30,OUT045,2991.8035258688537
FDO49,OUT013,770.2039411970777
FDL04,OUT019,244.89923128318244
DRM48,OUT035,605.5762078542384
FDR16,OUT013,3602.4522415072174
NCC19,OUT018,2979.391946155025
NCE42,OUT045,3840.3814520789792
FDY24,OUT017,844.3406779813103
FDH19,OUT049,2854.7002678564745
FDJ46,OUT013,2850.1833507045308
FDN45,OUT010,600.397070273312
FDY08,OUT035,2054.2006223460826
FDZ37,OUT035,1374.6440498295328
NCT30,OUT045,764.7194200357451
DRY23,OUT018,602.7734906649347
NCZ30,OUT018,1946.2508893983854
FDC44,OUT018,1791.956233526121
FDB45,OUT035,1653.9906950248464
FDY04,OUT013,2567.260148948819
FDM27,OUT046,2614.9273274893258
FDZ43,OUT017,3975.387466138748
FDT39,OUT019,360.19617808498487
NCC06,OUT019,299.05191238923385
FDL15,OUT027,3924.7096441926888
FDL57,OUT017,4159.952477110953
FDU08,OUT046,1574.6256675293125
FDK40,OUT017,4134.16023007225
FDQ12,OUT010,593.3403469706917
FDS48,OUT017,2508.376288514427
FDP09,OUT045,3706.704397799399
FDW21,OUT049,1590.3968101524392
FDY25,OUT035,3074.0049863079917
DRE13,OUT017,1364.6667668932764
FDV43,OUT019,91.45585977737936
FDD22,OUT045,1729.3936720913982
FDM46,OUT019,236.2810215171097
NCO30,OUT010,472.18567230034057
FDM25,OUT046,2853.278727120955
NCN41,OUT049,2039.0293732672849
FDU24,OUT045,1468.7307974220173
FDZ50,OUT046,3132.646605351724
FDP45,OUT013,4101.259703998119
NCM54,OUT045,2028.8471427460597
FDW10,OUT019,412.168715303284
FDP20,OUT017,2048.4796205326093
FDK32,OUT046,2488.394195906047
FDN52,OUT049,1371.7299677131957
FDM58,OUT045,1730.9232175041034
FDZ46,OUT027,3119.0907858509822
NCA18,OUT018,1808.0658257142297
FDD35,OUT046,2069.870850180759
NCK31,OUT035,770.2039411970777
FDI40,OUT027,2676.512046659486
FDT50,OUT019,236.54933603306213
NCT06,OUT046,2615.1251843180216
FDT31,OUT035,3025.119489979463
FDT45,OUT049,815.8250828171972
FDT13,OUT045,3066.941476400553
FDO50,OUT045,1408.3680107954071
NCU18,OUT010,276.2978819706482
NCR54,OUT049,3092.392340076998
NCO18,OUT018,2833.9325097956607
FDU09,OUT045,851.9751944900471
FDT13,OUT018,2990.0160352905123
FDE09,OUT046,1751.4411255095295
NCK53,OUT019,244.02789166713552
FDG45,OUT049,3708.5932649449674
DRH15,OUT035,667.6127081075169
FDO21,OUT019,579.4730877178695
FDD14,OUT027,5212.074169377988
FDC09,OUT046,1656.446608747654
FDH45,OUT027,1157.8149609574293
FDV32,OUT046,1075.914926152734
FDG12,OUT035,2021.7487271600214
FDS32,OUT013,2065.418692055086
NCL55,OUT018,3686.8705584457175
DRE01,OUT035,3867.148378334226
DRE15,OUT049,1257.0816515291854
NCL42,OUT045,3925.6913166448294
FDP31,OUT013,1026.0359902239695
FDN33,OUT018,1416.6021377102204
FDZ59,OUT046,2548.6860067799716
FDE45,OUT010,426.0179440477874
FDJ07,OUT013,2001.3537138149
FDQ45,OUT018,2975.3829552084017
FDM33,OUT027,5558.629542110728
FDO15,OUT010,175.65558697790595
FDM46,OUT013,1463.3997750722224
FDR03,OUT045,3457.7116478739713
FDY49,OUT018,2635.418935485078
FDQ60,OUT045,1958.350085801516
FDW10,OUT049,2889.003441606225
FDO51,OUT049,648.7257756986872
FDJ40,OUT018,1590.9313843552043
FDS20,OUT018,2996.50052342003
FDU45,OUT013,1813.320322657029
FDV02,OUT035,2785.234614530044
FDN09,OUT046,3946.5237921450694
NCM55,OUT027,5166.527460800517
FDN23,OUT018,2349.2170656982535
FDY31,OUT010,345.65892652647943
FDW03,OUT010,223.86891383209266
FDD14,OUT046,3072.6564455912744
FDV23,OUT017,2026.6134810129051
DRI03,OUT045,2875.1145114620144
FDN13,OUT035,1589.03287521174
FDF45,OUT027,1660.633250677381
FDU46,OUT035,1370.6954173560496
FDB57,OUT049,3744.5964878790746
FDV12,OUT049,1587.0911654158774
FDQ58,OUT013,2431.0534959122433
NCA18,OUT017,1926.7023825472213
FDH52,OUT049,968.1312056968152
FDM24,OUT018,2350.8625148647907
NCP43,OUT027,4938.5269560166935
NCO18,OUT019,432.7220493637414
FDM32,OUT017,1414.014533617728
NCL07,OUT017,606.2131312776804
FDK03,OUT013,4112.919801580898
FDP59,OUT017,1648.9852888556363
FDQ24,OUT049,4085.687668584998
FDQ16,OUT018,1588.4754706323965
FDU44,OUT013,2537.9416153297116
FDH28,OUT010,91.45585977737936
FDV28,OUT019,91.45585977737936
FDM22,OUT045,834.8808522476547
FDR56,OUT046,3088.3438995944643
FDV39,OUT049,3086.5784640525617
FDU37,OUT019,193.04285062114926
FDQ11,OUT010,588.1964832984264
FDX02,OUT045,3746.8224369311183
NCS42,OUT018,1412.6960466934956
FDY57,OUT027,2611.909441705325
FDB21,OUT049,3827.0272593451014
FDE28,OUT017,3807.274305552465
FDQ55,OUT017,1953.6167237462478
FDA48,OUT049,3673.6495700370015
FDZ19,OUT045,2845.018772716738
NCC43,OUT045,3906.6478821272763
NCV18,OUT046,1346.860738443401
NCA42,OUT018,2479.034724237644
FDY45,OUT046,4113.543346489036
NCC30,OUT045,2934.873333565307
FDM57,OUT013,1362.150626553951
FDL09,OUT010,411.7263407183637
FDB09,OUT027,3274.2915992562152
FDT44,OUT035,1975.8657403409377
NCT06,OUT027,4216.616054916173
FDX26,OUT049,3135.4416735143436
FDK32,OUT013,2453.07798503316
DRA12,OUT046,2117.76644477577
FDO46,OUT010,504.6759161934962
FDE52,OUT013,1365.6406627964811
NCH42,OUT045,3805.7423518677674
FDV08,OUT035,617.9873439345424
FDB47,OUT018,3279.263369602081
FDC28,OUT010,247.31367582875507
FDD22,OUT046,1928.2576322603554
FDS07,OUT027,3179.117032985411
DRI13,OUT045,3722.504307420876
FDG32,OUT018,3272.834314100693
FDU14,OUT017,4126.96606754241
FDD28,OUT019,166.33562353919714
NCP41,OUT017,1654.0998485283933
FDS08,OUT049,2850.452443786564
FDX47,OUT045,2550.0478187858726
FDC53,OUT019,245.47873197301138
FDQ19,OUT035,3958.4459178827174
FDL14,OUT045,2477.3425473502307
FDM33,OUT019,585.8646368357275
FDA51,OUT045,1903.264865571212
FDZ27,OUT018,760.5685730652555
FDT04,OUT046,609.7341417200468
DRC13,OUT049,2041.7751723569727
FDR16,OUT027,5565.260228792785
FDQ03,OUT027,6202.297116757338
FDE38,OUT035,2737.3704255817406
DRH23,OUT027,1552.8847451299514
FDT11,OUT019,502.0079730750648
FDD09,OUT035,3010.3254668038985
FDR40,OUT045,1348.104178497806
FDX07,OUT017,3083.7387514815846
FDR07,OUT035,1544.846928758103
FDA51,OUT017,1907.8437040088686
FDT59,OUT019,580.6866523664086
FDF20,OUT017,3091.193586234172
FDR13,OUT045,1928.9087096108187
FDY26,OUT049,3731.311808008682
FDW04,OUT017,2041.4455537461313
FDK52,OUT017,3825.901414132817
FDN60,OUT049,2568.9666046436523
FDM09,OUT019,432.18262791757684
FDP46,OUT049,1372.1704091729564
FDB50,OUT019,193.04285062114926
NCQ29,OUT049,4009.9786278966053
FDP16,OUT027,6261.665457048451
FDX33,OUT018,2467.7026988074053
FDP07,OUT010,505.0862235589882
FDN22,OUT046,3957.7215467644273
FDF39,OUT049,4142.429751031417
FDS21,OUT017,946.4385298400942
NCM42,OUT013,1660.1652159385337
FDK50,OUT019,407.78124842353316
DRF13,OUT027,3950.142727908132
FDH35,OUT018,2511.493098147055
FDP60,OUT018,1525.4887127078446
DRJ49,OUT027,3309.3811716634596
NCT42,OUT019,357.09173271767213
FDE38,OUT049,2700.0538301979173
FDI04,OUT049,3108.891919990122
NCH54,OUT045,2580.8584887674206
FDT56,OUT049,883.4797430253133
DRD15,OUT018,3322.5212894274027
FDV58,OUT013,3005.7173785423593
FDP21,OUT049,3148.323195279454
FDH05,OUT013,3777.349347600328
FDR10,OUT027,4184.939775376516
NCP06,OUT045,2499.840007690009
FDF33,OUT049,1651.4412025784438
DRK37,OUT013,3062.145849732187
DRH49,OUT045,1333.47897793688
FDT58,OUT013,2670.0068329513633
FDD41,OUT018,1588.272738405255
FDP40,OUT018,1652.4907457568943
FDM51,OUT027,2576.257273532259
FDO45,OUT010,200.05916914684633
FDW33,OUT010,220.2174104381668
FDY24,OUT045,844.3406779813103
FDB10,OUT010,597.5318125786031
FDM40,OUT035,2076.3553876080896
NCI06,OUT017,3073.504425911542
FDW12,OUT019,328.0603673112811
FDX48,OUT027,3990.117492478414
NCW05,OUT027,2685.7130401456507
FDX27,OUT017,1523.0502117623682
DRM37,OUT045,3028.668345224935
FDA38,OUT045,3926.921196536471
FDR36,OUT046,609.7341417200468
FDZ45,OUT046,3096.383360946657
FDG05,OUT017,2560.042650077841
FDK28,OUT013,4147.984180280789
FDV47,OUT045,1359.0343411065735
FDN21,OUT045,2601.920647370429
FDP20,OUT027,3313.5421436496017
FDI35,OUT045,3052.3316637851017
DRY23,OUT013,613.6866515220114
FDA56,OUT017,2066.7029260292416
FDB09,OUT013,2018.2925844691529
NCO26,OUT027,3192.519841448911
FDQ49,OUT018,2423.6833759386504
FDI52,OUT027,3274.8883337264974
FDZ44,OUT027,3161.0728982675023
FDZ09,OUT018,2514.881913757609
FDY03,OUT049,1920.7459771904685
NCG42,OUT017,2056.5801001663217
DRI13,OUT027,5544.001061230808
FDQ32,OUT013,2036.643552590018
FDW16,OUT035,1410.5130472928643
FDU27,OUT046,762.5675845216614
FDR28,OUT010,421.10232470907687
FDQ49,OUT010,371.24894160064343
FDS37,OUT046,1952.490094482916
FDW26,OUT018,3261.640910883804
FDX12,OUT018,3514.137835210326
NCP06,OUT013,2452.219935779087
FDW45,OUT010,345.8691874374479
NCN30,OUT049,1511.3711389593686
FDN24,OUT049,815.8250828171972
NCL41,OUT027,1157.8149609574293
FDR02,OUT019,281.2523575010887
FDD09,OUT010,454.29329614929344
FDS33,OUT010,201.02742039321782
FDU22,OUT045,1998.7304412237258
FDI53,OUT013,2521.9451790402936
DRH01,OUT049,2852.955905746584
FDX32,OUT013,2088.914626615483
NCP30,OUT018,598.8005795619313
FDB60,OUT045,3038.650159827956
FDB14,OUT049,1461.9849344937484
NCP02,OUT035,854.1888908653061
FDJ10,OUT017,2051.6473032277227
FDG34,OUT046,1729.163279342536
NCB18,OUT017,1369.4637400299177
FDM16,OUT049,1154.4075120882774
FDW25,OUT018,1355.9991560670742
FDB35,OUT010,209.39523783284235
DRN11,OUT013,2106.1722728022305
FDF41,OUT019,587.6604093399891
FDH16,OUT045,1377.642128769095
NCQ50,OUT018,3226.2892426114863
DRH23,OUT018,844.8843807134881
DRJ37,OUT013,2410.634977964879
DRJ24,OUT027,5212.427139078297
FDY16,OUT035,3080.9272344414044
FDQ27,OUT045,1655.1598097693236
FDZ33,OUT045,2470.6387726407365
FDF29,OUT045,2080.516919622396
FDA08,OUT049,2570.218493560554
FDG31,OUT046,1072.2352133021982
FDE34,OUT019,476.94939343447595
NCR30,OUT027,1783.4794410688946
FDV33,OUT035,4162.557801513903
DRZ24,OUT018,1948.0728218229121
NCL54,OUT035,2873.9911699481995
FDR12,OUT049,2883.4479445240245
NCC54,OUT046,3839.153604050363
DRN59,OUT013,760.0907936378266
FDX50,OUT019,277.3365045174797
FDV31,OUT027,4893.399605269101
NCA29,OUT027,4620.782053445032
FDW60,OUT049,2916.8965760434858
FDX08,OUT017,3130.9308422348868
DRD49,OUT013,3809.781531230451
FDD33,OUT046,3768.5210513509282
FDW35,OUT013,611.5895098883341
FDJ36,OUT017,1651.4412025784438
FDV51,OUT035,2715.133578038298
FDW36,OUT046,1656.446608747654
FDH35,OUT046,2585.903641584452
NCS30,OUT027,3340.2634784725547
FDN49,OUT017,609.7341417200468
FDL08,OUT018,3500.7530028844817
FDI09,OUT013,3818.9585280887127
FDP19,OUT018,1921.3625359000673
FDU21,OUT010,91.45585977737936
NCP41,OUT045,1651.4412025784438
FDY10,OUT013,1837.0774733455014
FDP12,OUT018,591.013588268221
NCN26,OUT049,1952.3865933831214
FDK44,OUT013,2818.6851236524312
FDC28,OUT049,1654.0998485283933
FDJ41,OUT027,6268.917650582844
NCT29,OUT035,2015.6587733123836
NCH42,OUT019,580.5989742158388
FDU60,OUT018,2599.1949682056716
FDS02,OUT045,3042.307694058786
FDC51,OUT046,2079.105354878651
FDU03,OUT013,3061.3167768647727
FDX39,OUT045,3717.67286338779
NCY05,OUT010,91.45585977737936
NCL06,OUT027,6188.488562011188
FDD32,OUT035,1282.3432992993598
NCN41,OUT045,2015.639406140479
NCX53,OUT049,2135.179810337975
FDU57,OUT019,346.5565480146113
FDQ23,OUT046,1656.446608747654
FDQ52,OUT045,3970.0567687616813
FDC14,OUT045,610.999705949325
FDY09,OUT035,2929.237769169055
FDQ28,OUT045,2524.413725253081
FDV25,OUT046,3740.341514056735
FDJ07,OUT035,1971.8736266164085
DRB25,OUT049,1651.4412025784438
FDK52,OUT019,593.2346876654407
FDY52,OUT027,1720.6558621002087
FDB28,OUT046,3064.899293159574
FDT36,OUT035,601.9471504263364
FDV25,OUT017,3791.524152567911
NCN07,OUT027,3330.81666079054
FDC57,OUT017,3060.457098718847
FDQ03,OUT018,3396.5169604935827
FDU23,OUT017,2758.3040824923637
NCX41,OUT035,3684.7083394121278
NCD06,OUT035,762.5675845216614
FDW08,OUT045,1651.4412025784438
NCU29,OUT017,2478.0674974064723
NCE06,OUT013,2499.782757762664
FDV52,OUT010,266.8100111797917
FDB02,OUT017,2905.277451700408
NCR18,OUT045,621.3129315676237
FDK16,OUT049,1511.9154812029055
NCQ29,OUT010,595.9798013514629
FDZ01,OUT019,247.13525759721662
FDW27,OUT035,2566.1213992694484
FDD17,OUT018,3411.3305148896125
FDW39,OUT013,2870.120551846969
DRH59,OUT045,1100.8547095463052
FDS52,OUT013,1643.1948963317054
FDU40,OUT027,5478.347033236372
NCF54,OUT013,2821.0756395894928
FDH46,OUT045,1651.4412025784438
NCP14,OUT049,1651.4412025784438
FDH50,OUT049,3124.8421077244093
DRF15,OUT010,362.9760689853247
FDV27,OUT027,2382.494266538219
NCJ06,OUT049,2039.7621069390664
FDN02,OUT018,3140.5336100276727
FDQ51,OUT049,762.5901153369073
FDQ07,OUT017,3742.4157171561133
FDS45,OUT049,1655.1598097693236
NCJ06,OUT045,2023.4539259878095
FDD36,OUT035,1967.8806506361946
FDY25,OUT045,3078.3874158286712
FDU52,OUT046,2459.615779130956
DRK47,OUT017,3864.8641809372093
NCL30,OUT017,2048.4796205326093
FDN22,OUT035,3992.317842006028
NCF30,OUT027,3309.4597919171233
FDK03,OUT035,4157.165291192244
FDT45,OUT017,845.2743798493889
NCC54,OUT027,6206.379190108932
